"sample_id","idat_path","condition","gse_id","array_type"
"GSM1051860_7512560128_R05C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051862_7766130158_R01C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051863_7766130158_R02C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051864_7766130158_R03C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051865_7766130158_R04C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051873_7766130166_R01C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051874_7766130166_R02C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051876_7766130166_R04C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051883_7766130166_R05C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051884_7766130166_R06C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051901_5730192053_R01C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051902_5730192053_R02C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051903_5730192053_R03C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051904_5730192053_R05C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051905_5730192053_R06C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051906_5730192053_R01C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051907_5730192053_R02C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051923_5730504014_R03C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051924_5730504014_R05C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051925_5730504014_R06C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051926_5730504015_R01C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051927_5730504015_R02C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051928_5730504015_R03C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051929_5730504015_R04C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051949_5765205058_R01C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051950_5765205058_R02C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051951_5765205058_R04C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051952_5765205058_R05C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051953_5765205058_R06C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051954_5765205058_R01C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051955_5765205058_R02C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051962_5765205059_R05C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051963_5765205059_R06C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051964_5765205059_R01C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051965_5765205059_R02C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051966_5765205059_R04C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051967_5765205059_R05C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1051968_5765205059_R06C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052015_5730053006_R03C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052016_5730053006_R04C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052017_5730053006_R05C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052018_5730053006_R06C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052019_5730053010_R01C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052020_5730053010_R02C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052021_5730053010_R03C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052022_5730053010_R04C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052034_5730053011_R03C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052035_5730053011_R04C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052036_5730053011_R05C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052037_5730053011_R06C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052038_5730053027_R01C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052039_5730053027_R02C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052040_5730053027_R03C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052041_5730053027_R04C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052047_5730053037_R01C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052048_5730053037_R04C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052049_5730053037_R06C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052050_5730053037_R01C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052051_5730053037_R02C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052099_5730192036_R05C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052100_5730192036_R06C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052101_5730192036_R01C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052102_5730192036_R02C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052103_5730192036_R03C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052104_5730192036_R04C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052122_5730192048_R01C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052123_5730192048_R02C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052124_5730192048_R03C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052125_5730192048_R04C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052126_5730192048_R05C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052127_5730192048_R06C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052128_5730192048_R01C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052129_5730192048_R02C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052130_5730192048_R03C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052131_5730192048_R04C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052132_5730192048_R05C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052133_5730192048_R06C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052134_5730192057_R01C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052135_5730192057_R02C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052136_5730192057_R03C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052137_5730192057_R04C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052188_5730053041_R05C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052189_5730053041_R06C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052190_5730053041_R01C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052191_5730053041_R02C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052192_5730053041_R03C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052193_5730053041_R04C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052194_5730053041_R05C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052195_5730053041_R06C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052206_5730053048_R05C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052207_5730053048_R06C01","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052208_5730053048_R01C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052209_5730053048_R02C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052210_5730053048_R03C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052211_5730053048_R04C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052212_5730053048_R05C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
"GSM1052213_5730053048_R06C02","/Volumes/T9/EpiMECoV/data/controls/GSE42861/GSE42861_RAW","controls","GSE42861","IlluminaHumanMethylation450k"
